"NBa7we src","d4r55","RfnDt","rsqaWe","wiI7pd","fontBodySmall","fontBodySmall 2","kyuRq","dSlJg","NlVald","dSlJg 2","NlVald 2","Hzvxle","pkWtMe"
"https://lh3.googleusercontent.com/a/ACg8ocI6Q3ql4wI1iQxqBoE6iNrnJhOf_UWqbv1LI5cIcp9Rn04Yiw=w36-h36-p-rp-mo-br100","Maarten Wouters","7 reviews","7 years ago","I specifically went to UZA with my medical file because Uza claimed that they have a neurological team that looks at chronic pain. I have had inflammation since 1987 and they still don't bother to look at the file. I am now 35 years old and even walking is becoming tiring. According to neurologist P. Cross, there is nothing neurological, motor problems that go down after 20 years and pain on 1 side of the body

nothing is actually done with the file, even though they claim so. I will soon post my entire medical file on this site so that everyone in Belgium can see how good our medicine is","Translated by Google","・","See original (Dutch)","","","","Share","Like","11"
"https://lh3.googleusercontent.com/a-/ALV-UjW6c6qyZvVII5SBmMKCfyTy1ROfYa-1-sYIRHlYum3v7T3bA6G4=w36-h36-p-rp-mo-ba4-br100","Thibeau M.","Local Guide · 35 reviews · 209 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUQVYSB6w2z30PBtJPmKXfxc9eHzln9iPu2NkUl6yeVt7u1ScSEwg=w36-h36-p-rp-mo-ba5-br100","Jan Courtois","Local Guide · 200 reviews · 961 photos","7 years ago","It is a very large hospital, but the layout is clearly well-developed.
For the consultations we have had there, it was always very acceptable in terms of waiting time. …","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a/ACg8ocLzh7fK7wquwcVKjhCkXqWcLCqpmLkKcFCsUxXMBi4qP_HhesQ=w36-h36-p-rp-mo-br100","Jeffrey Streppel","2 reviews","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLEDw1yKChixq4lMgu7wJS9Eyc5YB1yQaeMCVRKVC9eE8s5sg=w36-h36-p-rp-mo-br100","gillian heyns","4 reviews","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKZiybTVCq3KJObC72Nc0e8pMF-8zrVuc0sDsGb5SLiT4kMjg=w36-h36-p-rp-mo-br100","Georges Van Heesch","3 reviews","7 years ago","Parking a disaster after snow.  I mean day 2 huh. Wake up. Sprinkling salt is not a solution 😐 …","Translated by Google","・","See original (Dutch)","","","","Share","Like","5"
"https://lh3.googleusercontent.com/a-/ALV-UjXNiBCurpw72_FzRMpyYpRhTs9dXArwpO6oF00cCP-2Q-RhnIyirg=w36-h36-p-rp-mo-ba8-br100","Harry Fabel","Local Guide · 863 reviews · 12,370 photos","Edited 7 years ago","One of the better hospitals in Antwerp. Friendly and very professional staff. Motivated people with a passion for their work. They sometimes use progressive techniques. The food is varied and very tasty by hospital standards. Free wifi throughout the hospital. Handy mini supermarket at the entrance. The buildings are neatly maintained. A stay in the hospital is never pleasant, but if I have to choose a hospital it is definitely UZA.","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a-/ALV-UjVgBFqlSXeeOLYYWst0ekcebLXCNbbJcjzlStvfNxSwbOBZDmb0=w36-h36-p-rp-mo-ba5-br100","Nadine Vandekerckhove","Local Guide · 206 reviews · 478 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLzkF-IrGe5x1JNJ2E1SUbQ8xKbnHc14-epBtFUTRzUlvJhJA=w36-h36-p-rp-mo-br100","franco coppenholle","1 review","7 years ago","People, who selflessly, help people, thank you and keep up, the good work, thank you!","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUY8pJHjPwIRsr-t8Ev-L--prVjzWsj7KCdk7wXfERiOR9sRfJS=w36-h36-p-rp-mo-br100","Franco Coppenholle","3 reviews","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJLfXWwwRL39pCqAMfE10wLHTVF0dAi-zq8_I7De-u_FVfuxQ=w36-h36-p-rp-mo-br100","Www.be Okk","","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXBnzDewM_X_hmJ0qWbDjbq93c7HDMxRQazMKRnSHtnb6SP1v8k=w36-h36-p-rp-mo-br100","Chris Forceville","4 reviews · 139 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIBmb28HewsFSKc_5riXkiO3v7Bm7N_8D95hRJoGz1exJv9IQ=w36-h36-p-rp-mo-br100","Mohammadi Mohamed","1 review","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWsnksOmRnMcsMrGtrm6r5I_dREwjcSuXn39CZoc6uCDwhzafbk0A=w36-h36-p-rp-mo-br100","Bounaoui Bounaoui","1 photo","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLwCycPdPAg31VzSUtvyIe2pcz_AnC_bLHFdIr4xTuUhqE9qQ=w36-h36-p-rp-mo-br100","Jelle De Groof","3 reviews","7 years ago","Super well helped, treated quickly and very friendly service. I recommend this hospital to everyone!","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjVM7xT4zkqaUd09IDFYoKU45C0ynFACAGTw8BIspqOPYasL9qFE=w36-h36-p-rp-mo-ba2-br100","Benny van Gils","Local Guide · 2 reviews · 1 photo","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLZfmvMgi4ZJ0L20wPiYG70RqOlWMQLZOhs0Kd4IGW8vTM3qg=w36-h36-p-rp-mo-br100","Van Alex","6 reviews · 2 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIWdcnNMYFKVOPBCiM7dczCIQD5Um_VMp1b7UsCYHmY7porkw=w36-h36-p-rp-mo-br100","Rene Loos","4 reviews","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJ8d9RkuG4fKiISymNZITWsXK0VI6E3-TYk3lvM5kIJaCV1oA=w36-h36-p-rp-mo-br100","Taylan Can Sever","","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJB4L7he8Y9sFxKq7OG1z2w2lVxy55e09CkdYR2S1ePiA2ceg=w36-h36-p-rp-mo-br100","Marc Van Roosbroeck","","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVxu3lhTzpkOoxrQMMnToovXkLpAvuYvinQeUeK1F5JmpTILFBxKQ=w36-h36-p-rp-mo-ba6-br100","Arne Ballet","Local Guide · 74 reviews · 4,771 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocK6k06gTdj2dYrC8FbXEJCNTDszSmuHWlYU_HaAl765lG09EA=w36-h36-p-rp-mo-ba7-br100","Peter Griffin","Local Guide · 621 reviews · 7,020 photos","7 years ago","Best hospital in Antwerpen . no doubts! Best greetings to Dr.Willekens    and her team .","","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjX7Yw6nMw6YAveW9-Y1HLtxHMLJRjqn4vbQyqSKPzP7e273sBs=w36-h36-p-rp-mo-br100","Freddy OPSOMER","1 review","7 years ago","This clinic has state of the art research and top medical treatments and dedicated staff
However the building is not maintaned - i stayed nearly 5 months in a room with damaged ceilings, broken window , no rolling shutter, only patrtially painted walls, broken non fixed floor plints, and above all an antique tv set 20 years old instead of of modern smart tv
Uza should do much more to create a positive vibe by interior design, light, colors
This was even worser as the room should have been perfect reverse isolation room ( i am sure the conditions did not permit the adequate air quality","","","","","","","Share","Like","8"
"https://lh3.googleusercontent.com/a/ACg8ocLN5v3jIBsNlGiHXS5HKr9tZZWVaYq-Sz0gQjo0boenc2fQ4g=w36-h36-p-rp-mo-ba3-br100","Sharon Lobbens","Local Guide · 28 reviews · 41 photos","7 years ago","Always helpful staff, small Delhaize present, doctors go to great lengths. Top.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIBQqgoXaKW_7p5SzBK_WC6se35D35WrtuBU10eQvBtOBxHHQTi=w36-h36-p-rp-mo-ba4-br100","Aumaer Iqbal","Local Guide · 18 reviews · 36 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJd37_AqlUbA9O4ELqCW8p0yOmhG-2ZwVYm6BzgCroqgPfT_A=w36-h36-p-rp-mo-br100","Annemie Welvis","12 reviews","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXlim9-66SryGuxpRXoEL8vuo_Mt2bOs2WlTXzI70HPIR3HnxI9=w36-h36-p-rp-mo-br100","stef annaert","4 reviews · 1 photo","7 years ago","After many years of being a ""customer"" in many different departments, we are still very satisfied. Friendly and understanding and yes, sometimes things go wrong with appointments and so on, but anyone who looks for humanity will also find their flaws.","Translated by Google","・","See original (Dutch)","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a-/ALV-UjUgCls032cW_w_JxrIlBDlWMDSO0DlzEQWzczsvFmlkKQr4nPfh=w36-h36-p-rp-mo-ba3-br100","Kennn Lauweren","Local Guide · 35 reviews · 1 photo","7 years ago","Service extension inspires little confidence and does not lead to pleasant experiences. Prejudices are also so great in the emergency room that you even doubt the medical care provided. Painful experience will also contribute to this report, greetings","Translated by Google","・","See original (Dutch)","","","","Share","Like","4"
"https://lh3.googleusercontent.com/a-/ALV-UjWgl-ArWAhrRdeyK-IHA6UdMvfyj4ClBeseqff43M-VM7hXSlo=w36-h36-p-rp-mo-ba5-br100","24kolk","Local Guide · 268 reviews · 914 photos","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJtviYPc26wKzOrJnHTSynjnhD0u-OCjQyQRW1DrssIO-VDSA=w36-h36-p-rp-mo-br100","Marcus Lenaerts","","7 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVzyoS-0kz5lhPLB5GJC2uj41vPSyppQgCMQrXkTDFHb0SYIXuS=w36-h36-p-rp-mo-ba4-br100","Laurette Pieters","Local Guide · 116 reviews · 5 photos","Edited 7 years ago","Because the ombudsman service is on vacation, patients have to take matters into their own hands with the relevant department doctor or head of department. This leads to frustration for the doctor or head in question. They are unable to resolve the issues, which destroys the relationship between doctor and patient, and the patient ultimately leaves the hospital with negative experiences and never returns.
Positive points: Staff treats patients as they should be.
Improvement points: Department heads, etc. Respect for patients is lacking.

Good morning, Arjana Cools,

Thank you for your call, after 1 year and 6 months, I finally get YOU on my voicemail, and on a Friday at 7:30 AM.
The message you left or recorded is completely wrong!!!!

Now to correct this misunderstanding!!!

I want to correct this misunderstanding!!! I'm not filing a complaint against you, as you mentioned on the phone. I do expect a response to the two emails and the registered letter I sent you last year. THAT'S SOMETHING DIFFERENT than what you think!!!!

Your colleague misunderstood the phone message and passed it on. Her respect for patients is lacking... but I've heard she's learning.
Finally, I also heard she's only been working at the ombudsman's office for five months.
You should have more experience and be able to guide patients if you work at the ombudsman's office.
More self-confidence would be a plus, especially for patients when they report a problem to you.
Know your file on this matter and advise professionally... what else is an ombudsman's office for...???

I remain very friendly. Don't dismiss you. There are ombudsmen who do complete their work and you could learn a lesson from them!!!!

After 30 years at UZA, I consulted the ombudsman for the second time last year, 2016. And now I'm getting the door!!!
Your colleague before you had more experience and knew how to treat patients.
Because you're nowhere near that.
Do you think you're MORE experienced than me? We're all the same, regardless of your position.

You can keep emailing me or calling me about this. You'll always get an answer, which was hard to come by in 2016.

Know your file on this and provide professional advice... what else is an ombudsman for...???

I'd say, put yourself in my shoes. How would you react if you were treated like that...???","Translated by Google","・","See original (Dutch)","","","","Share","Like","10"
"https://lh3.googleusercontent.com/a-/ALV-UjUpx4NmWuVCYVa3GchRYeNHBAkndEWVUSqFGW8wV5up4dzzw5GR=w36-h36-p-rp-mo-ba4-br100","Thomas Sels","Local Guide · 79 reviews · 52 photos","8 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWemoymDDbyY0ECEGjpAFg9Jz4Rasg8_6EwAK5cXeZTjTA0SfY=w36-h36-p-rp-mo-ba5-br100","Tomasz Biały","Local Guide · 30 reviews · 292 photos","8 years ago","Okay","Translated by Google","・","See original (Polish)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocLZqA3B6KTWyDluUkzQelgkAb7yagHnQ_7gft7r-u7ls5kNoxeg=w36-h36-p-rp-mo-ba5-br100","Davy Addiers","Local Guide · 336 reviews · 89 photos","Edited 8 years ago","Mixed feelings about this institution. Medical imaging and MRI service have left an extremely good and competent impression. Extremely friendly too. As good this experience was, so bad (to the point of disgusting) is my experience with professor doctor P.V, orthopedics service. Possibly (?) competent in his field, on a human level downright a never before experienced horror.","Translated by Google","・","See original (Dutch)","","","","Share","Like","10"
"https://lh3.googleusercontent.com/a-/ALV-UjUTDcgpJ5v5ZWsaAVtXh21LCwNPxTCsVZXuRhenjW8jruXH0gQ=w36-h36-p-rp-mo-br100","Marco Muenala Flores","","8 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVlxEqYVaJpJD4iCR91cQTSocMtl7H8WXI7VTLO-BEu735dAugu=w36-h36-p-rp-mo-ba4-br100","Steve Vanluchene","Local Guide · 197 reviews · 197 photos","8 years ago","Cardio surgery unbelievably good A2 top","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a-/ALV-UjXZbOshcIy5xSGjmCB0YAL8tdXwY9eZWbYhlqLOf9e9k55nW0kN=w36-h36-p-rp-mo-ba3-br100","Cathy Reymen","Local Guide · 45 reviews · 17 photos","8 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJJS3C_JJpP-6-gwROUj6u-Olr3b2FJdWCPvNS_0WQpXuA8pw=w36-h36-p-rp-mo-br100","britt de groof","2 photos","8 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJ1PoGhvq19cu-p0wBixTjJqXAhrGDGDDBbW86nkA0n9ELjRQ=w36-h36-p-rp-mo-br100","Annick Van Rillaer","2 reviews","8 years ago","Come back tomorrow","Translated by Google","・","See original (Dutch)","","","","Share","Like","6"
"https://lh3.googleusercontent.com/a-/ALV-UjXD8P4at3BvMAbIhRC09DSe5llObcFAfiIl00e4BHfbLE9_79Jt=w36-h36-p-rp-mo-ba5-br100","Johan Claessens","Local Guide · 179 reviews · 921 photos","8 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXVuga5jGlEatEzthMLK3FvZ7TofG3NUlrlfxVaOgbf39PB0aM=w36-h36-p-rp-mo-br100","coolemooie boy","","8 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVgu9F6TrCXkM6Gxv1v6F6uo3De-VZY9kP9N66D6YJ08bL22Qex=w36-h36-p-rp-mo-ba3-br100","Franne","Local Guide · 8 reviews","8 years ago","+ Easy to make an appointment (ophthalmology department), friendly and helpful staff.
+ The specialist and her assistant took more than enough time to perform all possible tests and examinations in detail and spontaneously gave a clear explanation of what they were going to do and then also a detailed result. They were not even too shy to consult a specific specialist for additional examination.
- What is disappointing is the chaotically arranged and overcrowded parking lot where you easily spend fifteen minutes looking for a place...","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
